name,t,dt,sensor_type,lidar_x,lidar_y,nis_lidar,radar_r,radar_phi,radar_dr,nis_radar,x_px,x_py,x_v,x_yaw_angle,x_yaw_rate
car2,5.03333,0,radar,,,,5.1408,-2.34917,1.97916,2.27066,-3.80003,-3.95635,-3.3051,-0.0351107,-0.0430254
car3,5.03333,0.033333,lidar,15.7675,4.09189,3.13006,,,,,15.5611,3.94232,9.90015,-0.00255299,0.00379794
car3,5.03333,0,radar,,,,15.7579,0.217923,9.65254,1.99247,15.5605,3.93371,9.91664,-0.00511256,-7.75292e-05
car1,5.06667,0.033333,lidar,17.4748,0.185804,1.72321,,,,,17.2932,0.242335,4.79852,0.253262,0.477956
car1,5.06667,0,radar,,,,17.2173,-8.98139e-05,4.33474,1.12395,17.2848,0.238882,4.70619,0.252987,0.478362
car2,5.06667,0.033333,lidar,-3.7015,-3.81432,2.61085,,,,,-3.89591,-3.94615,-3.26652,-0.0378687,-0.0433878
car2,5.06667,0,radar,,,,5.42584,-2.33589,1.75457,2.07622,-3.87913,-3.94634,-3.13251,-0.0390053,-0.0471313
car3,5.06667,0.033333,lidar,16.091,4.06546,2.38358,,,,,15.9004,3.94922,9.93519,1.58628e-05,0.00819044
car3,5.06667,0,radar,,,,16.2985,0.238479,9.48449,0.294657,15.8962,3.94693,9.8918,-0.000899539,0.00613788
car1,5.1,0.033334,lidar,17.304,-0.0291666,4.36584,,,,,17.4286,0.235784,4.66363,0.247703,0.450362
car1,5.1,0,radar,,,,16.7635,0.00900891,4.48316,4.89824,17.4183,0.234559,4.63441,0.247987,0.45091
car2,5.1,0.033334,lidar,-4.11063,-4.02929,0.993149,,,,,-3.99197,-3.94611,-3.15551,-0.039592,-0.0466545
car2,5.1,0,radar,,,,4.88647,-2.33837,1.922,6.72145,-3.9722,-3.94444,-3.06004,-0.0393544,-0.0461743
car3,5.1,0.033334,lidar,16.1019,3.84774,1.02784,,,,,16.2204,3.93305,9.88171,-0.00483158,-0.000559398
car3,5.1,0,radar,,,,16.0166,0.242759,9.71112,5.16375,16.2137,3.93269,9.89904,-0.00433892,0.000905645
car1,5.13333,0.033333,lidar,17.4475,0.103389,1.7112,,,,,17.5607,0.249688,4.60511,0.251536,0.435833
car1,5.13333,0,radar,,,,18.2096,-0.0176379,4.18973,6.44357,17.5633,0.242815,4.53788,0.248546,0.432466
car2,5.13333,0.033333,lidar,-4.1999,-3.89673,0.718867,,,,,-4.08466,-3.93514,-3.09154,-0.0453202,-0.052955
car2,5.13333,0,radar,,,,6.24748,-2.37592,1.64449,5.80768,-4.07842,-3.93767,-2.97504,-0.0470951,-0.0588711
car3,5.13333,0.033333,lidar,16.4292,3.97754,0.608872,,,,,16.5348,3.94233,9.87817,-0.000407263,0.00738951
car3,5.13333,0,radar,,,,17.6371,0.211475,9.49526,5.16097,16.5423,3.93822,9.86605,-0.00230718,0.00369851
car1,5.16667,0.033333,lidar,17.7904,-0.0332836,4.04826,,,,,17.7145,0.236929,4.52109,0.240132,0.40245
car1,5.16667,0,radar,,,,18.0359,-0.0154301,4.84221,3.52977,17.7289,0.232819,4.64628,0.235946,0.39611
car2,5.16667,0.033333,lidar,-4.08423,-4.03341,0.759897,,,,,-4.16846,-3.94143,-2.94719,-0.0428156,-0.0499457
car2,5.16667,0,radar,,,,5.98923,-2.38398,2.31008,1.25479,-4.17776,-3.94482,-3.0222,-0.0401459,-0.0453306
car3,5.16667,0.033333,lidar,16.9582,3.83812,0.657629,,,,,16.8794,3.91791,9.88718,-0.00876916,-0.00715536
car3,5.16667,0,radar,,,,17.6404,0.209216,10.2247,4.43049,16.8983,3.91718,10.0652,-0.00831486,-0.00422476
car1,5.2,0.033334,lidar,18.2392,-0.0170763,8.56307,,,,,17.9006,0.229442,4.66659,0.226586,0.366474
car1,5.2,0,radar,,,,18.0326,0.00944214,4.87823,1.00971,17.9096,0.229884,4.75768,0.225413,0.364338
car2,5.2,0.033334,lidar,-3.85716,-4.0172,7.46545,,,,,-4.24428,-3.95301,-2.9238,-0.0295722,-0.026715
car2,5.2,0,radar,,,,5.90185,-2.36876,2.35662,1.36264,-4.24678,-3.96093,-2.98522,-0.0229734,-0.0162258
car3,5.2,0.033334,lidar,17.5953,3.85158,5.52468,,,,,17.2589,3.89386,10.1236,-0.0159248,-0.0166919
car3,5.2,0,radar,,,,17.8167,0.229784,10.3372,2.23634,17.2711,3.89895,10.2614,-0.0135229,-0.0108177
car1,5.23333,0.033333,lidar,18.0692,0.0409963,1.93907,,,,,18.0644,0.234549,4.73979,0.22125,0.342993
car1,5.23333,0,radar,,,,18.4245,-0.032637,3.62733,12.0611,18.0468,0.222645,4.46486,0.218625,0.341513
car2,5.23333,0.033333,lidar,-4.24322,-3.95913,0.434698,,,,,-4.3382,-3.9603,-2.96274,-0.0213441,-0.0127506
car2,5.23333,0,radar,,,,6.20993,-2.41991,1.11387,11.0687,-4.31952,-3.95382,-2.70117,-0.0310436,-0.0316809
car3,5.23333,0.033333,lidar,17.6159,3.9069,0.0063194,,,,,17.6128,3.89638,10.2607,-0.013188,-0.00967896
car3,5.23333,0,radar,,,,18.3907,0.183554,9.16215,8.26075,17.6013,3.88489,10.0496,-0.018415,-0.0214545
car1,5.26667,0.033333,lidar,18.2004,-0.259158,10.1347,,,,,18.1928,0.183561,4.42434,0.192673,0.292822
car1,5.26667,0,radar,,,,18.4012,0.0198375,3.50274,6.43407,18.1767,0.181248,4.19505,0.193917,0.29542
car2,5.26667,0.033333,lidar,-4.32258,-4.25928,4.20017,,,,,-4.39767,-3.97397,-2.66202,-0.0161948,-0.0104208
car2,5.26667,0,radar,,,,6.10305,-2.37596,0.99527,9.09618,-4.36713,-3.97995,-2.38401,-0.0150624,-0.0127187
car3,5.26667,0.033333,lidar,17.9398,3.604,2.7561,,,,,17.9434,3.8299,10.0736,-0.0349228,-0.0473306
car3,5.26667,0,radar,,,,18.5521,0.232023,9.11298,4.53368,17.9307,3.83171,9.89693,-0.0356016,-0.051191
car1,5.3,0.033334,lidar,18.3933,-0.0661847,3.15996,,,,,18.3186,0.17067,4.18412,0.183441,0.269076
car1,5.3,0,radar,,,,18.5173,-0.00250593,3.67871,2.18173,18.3115,0.166279,4.06536,0.182212,0.267948
car2,5.3,0.033334,lidar,-4.33469,-4.06631,0.816997,,,,,-4.43654,-3.98652,-2.35487,-0.00909977,-0.00383321
car2,5.3,0,radar,,,,6.13577,-2.40629,1.17525,3.10638,-4.42279,-3.98736,-2.20133,-0.0103098,-0.00749875
car3,5.3,0.033334,lidar,18.3277,3.79422,0.209223,,,,,18.2652,3.81346,9.90902,-0.0394414,-0.0547146
car3,5.3,0,radar,,,,18.8553,0.205812,9.36392,0.935026,18.2625,3.81267,9.84666,-0.040223,-0.0570091
car1,5.33333,0.033333,lidar,18.3777,0.162605,0.218923,,,,,18.4407,0.187564,4.05507,0.189434,0.265709
car1,5.33333,0,radar,,,,18.8614,-0.030927,3.85241,3.96096,18.4435,0.179465,4.02344,0.185094,0.260343
car2,5.33333,0.033333,lidar,-4.5497,-3.83752,1.02689,,,,,-4.5025,-3.9756,-2.22111,-0.0185827,-0.0180095
car2,5.33333,0,radar,,,,6.39654,-2.44219,1.35114,3.06313,-4.50493,-3.97227,-2.16597,-0.0230845,-0.0255798
car3,5.33333,0.033333,lidar,18.5094,4.02026,2.02165,,,,,18.5797,3.84029,9.81512,-0.0286569,-0.034974
car3,5.33333,0,radar,,,,19.389,0.173655,9.61216,2.91878,18.5882,3.8347,9.84635,-0.0305803,-0.0379901
car1,5.36667,0.033333,lidar,18.6838,0.0612566,1.28345,,,,,18.5817,0.185186,4.02733,0.182829,0.246348
car1,5.36667,0,radar,,,,18.8499,-0.0789387,4.33757,10.5645,18.594,0.170538,4.12932,0.173602,0.234063
car2,5.36667,0.033333,lidar,-4.4375,-3.93887,0.847168,,,,,-4.56692,-3.97046,-2.13911,-0.0225224,-0.0230208
car2,5.36667,0,radar,,,,6.3018,-2.49719,1.83683,6.45489,-4.59268,-3.95636,-2.2576,-0.0340838,-0.0380118
car3,5.36667,0.033333,lidar,19.0149,3.91616,0.73289,,,,,18.9202,3.83832,9.85259,-0.0275093,-0.030953
car3,5.36667,0,radar,,,,19.5696,0.122033,10.1715,10.062,18.9403,3.82339,10.0273,-0.0316148,-0.0357327
car1,5.4,0.033334,lidar,18.7689,0.0967663,0.434836,,,,,18.7318,0.181588,4.12797,0.174078,0.224708
car1,5.4,0,radar,,,,18.7162,0.004267,3.95564,0.139123,18.729,0.180238,4.09562,0.173706,0.224381
car2,5.4,0.033334,lidar,-4.54075,-3.90336,0.776846,,,,,-4.65896,-3.95218,-2.23454,-0.0351389,-0.0370686
car2,5.4,0,radar,,,,6.0849,-2.42051,1.45393,0.649645,-4.64973,-3.95537,-2.17005,-0.0330875,-0.0350819
car3,5.4,0.033334,lidar,19.3016,3.94892,0.717908,,,,,19.2728,3.83624,10.0193,-0.0252009,-0.0233255
car3,5.4,0,radar,,,,19.6305,0.201746,9.86335,0.104323,19.2743,3.83773,10.0433,-0.0245667,-0.0219666
car1,5.43333,0.033333,lidar,18.6197,0.00772538,3.97407,,,,,18.8492,0.178199,4.05326,0.168145,0.207543
car1,5.43333,0,radar,,,,18.1466,0.0264187,3.08875,12.1154,18.8189,0.17819,3.78675,0.171508,0.212827
car2,5.43333,0.033333,lidar,-4.87272,-3.9924,1.00631,,,,,-4.73277,-3.95333,-2.19836,-0.035449,-0.037346
car2,5.43333,0,radar,,,,5.43207,-2.40443,0.584676,16.7093,-4.68869,-3.95333,-1.87152,-0.0369629,-0.0423189
car3,5.43333,0.033333,lidar,19.3563,3.85713,2.66826,,,,,19.5922,3.84017,10.0046,-0.0214287,-0.0155415
car3,5.43333,0,radar,,,,19.258,0.220518,9.06991,10.0016,19.5657,3.84174,9.79318,-0.0216456,-0.0180695
car1,5.46667,0.033333,lidar,18.9646,0.15687,0.0916793,,,,,18.9444,0.19441,3.78686,0.175328,0.208687
car1,5.46667,0,radar,,,,18.4558,0.0347223,3.62512,3.3536,18.9351,0.198322,3.74792,0.178312,0.212494
car2,5.46667,0.033333,lidar,-4.70501,-3.84325,0.574652,,,,,-4.74904,-3.94455,-1.86802,-0.0426889,-0.0473397
car2,5.46667,0,radar,,,,5.6579,-2.40177,1.11742,5.69223,-4.72618,-3.95066,-1.7573,-0.0366627,-0.0396426
car3,5.46667,0.033333,lidar,19.9073,4.00353,1.05727,,,,,19.8891,3.86441,9.78109,-0.0126165,-0.00236535
car3,5.46667,0,radar,,,,19.7667,0.22555,9.6794,4.03857,19.8834,3.87067,9.79459,-0.0102596,0.00189096
car1,5.5,0.033334,lidar,19.0312,0.0182212,1.61627,,,,,19.0565,0.19429,3.73288,0.170703,0.193906
car1,5.5,0,radar,,,,19.7126,-0.0137864,3.41524,5.99481,19.0596,0.189347,3.6719,0.168017,0.191015
car2,5.5,0.033334,lidar,-4.81012,-3.9819,0.074294,,,,,-4.78613,-3.95022,-1.76067,-0.0368561,-0.0384153
car2,5.5,0,radar,,,,6.83112,-2.45549,0.902767,5.90764,-4.78342,-3.95316,-1.6632,-0.0371617,-0.0407549
car3,5.5,0.033334,lidar,20.1822,3.86213,0.0327603,,,,,20.2081,3.86699,9.7911,-0.0102567,0.0018063
car3,5.5,0,radar,,,,21.2253,0.173873,9.47695,5.04072,20.2149,3.86518,9.77509,-0.011241,-0.00028251
car1,5.53333,0.033333,lidar,19.2466,-0.200666,6.70791,,,,,19.1844,0.156607,3.65715,0.143881,0.152728
car1,5.53333,0,radar,,,,19.0981,0.00404379,3.62077,0.101736,19.1832,0.15592,3.6549,0.143587,0.152336
car2,5.53333,0.033333,lidar,-4.76083,-4.20079,2.82496,,,,,-4.82963,-3.96779,-1.63553,-0.0244724,-0.0236453
car2,5.53333,0,radar,,,,6.13296,-2.44248,1.1025,0.428102,-4.82239,-3.96918,-1.58956,-0.0232294,-0.0222583
car3,5.53333,0.033333,lidar,20.6059,3.64051,1.93182,,,,,20.5496,3.82054,9.80167,-0.0246122,-0.0220838
car3,5.53333,0,radar,,,,20.813,0.188653,9.68952,0.20196,20.5505,3.82176,9.82718,-0.0240291,-0.0207679
car1,5.56667,0.033333,lidar,19.1907,-0.207261,6.15195,,,,,19.2973,0.124502,3.62095,0.121126,0.117757
car1,5.56667,0,radar,,,,19.654,-0.0665386,3.42732,7.50703,19.2987,0.111614,3.57817,0.113749,0.108704
car2,5.56667,0.033333,lidar,-4.97727,-4.20738,2.84671,,,,,-4.87987,-3.98143,-1.59855,-0.0139787,-0.0110157
car2,5.56667,0,radar,,,,6.60498,-2.51748,0.902298,5.90448,-4.88747,-3.97024,-1.54702,-0.0260797,-0.0271934
car3,5.56667,0.033333,lidar,20.7584,3.6312,1.85207,,,,,20.8743,3.78365,9.82468,-0.0343202,-0.0363371
car3,5.56667,0,radar,,,,21.5713,0.115132,9.50273,6.01658,20.8794,3.7706,9.81426,-0.0388615,-0.0441607
car1,5.6,0.033334,lidar,19.7411,0.0984755,4.41914,,,,,19.4362,0.121641,3.61742,0.11381,0.104612
car1,5.6,0,radar,,,,19.1431,-0.0657163,3.38581,6.96417,19.4276,0.109144,3.54942,0.107294,0.0965378
car2,5.6,0.033334,lidar,-4.5819,-3.90165,5.46088,,,,,-4.91331,-3.9691,-1.48096,-0.0232044,-0.0210761
car2,5.6,0,radar,,,,6.00996,-2.52069,0.853198,5.38405,-4.91456,-3.95416,-1.42707,-0.0372733,-0.0385557
car3,5.6,0.033334,lidar,21.5171,3.93424,5.26694,,,,,21.222,3.7827,9.84392,-0.0325938,-0.0317125
car3,5.6,0,radar,,,,21.263,0.113122,9.46754,5.53002,21.2168,3.7682,9.80142,-0.0374566,-0.0401058
car1,5.63333,0.033333,lidar,19.6629,-0.397009,11.0216,,,,,19.5525,0.0557225,3.54194,0.0712076,0.0479328
car1,5.63333,0,radar,,,,19.316,-0.00183048,2.95192,3.26221,19.5362,0.0523073,3.37546,0.0701841,0.0465747
car2,5.63333,0.033333,lidar,-4.80953,-4.39713,9.15176,,,,,-4.94552,-3.98085,-1.3792,-0.0125504,-0.00798314
car2,5.63333,0,radar,,,,6.09853,-2.46048,0.410956,4.28133,-4.92498,-3.97884,-1.19045,-0.0154426,-0.0125401
car3,5.63333,0.033333,lidar,21.6472,3.43608,4.11496,,,,,21.5563,3.69612,9.84186,-0.0582792,-0.0718407
car3,5.63333,0,radar,,,,21.6388,0.174277,9.03964,2.94649,21.541,3.6933,9.68858,-0.0601803,-0.0770505
car1,5.66667,0.033333,lidar,19.5147,-0.0721053,1.42881,,,,,19.6406,0.0437037,3.35394,0.0623997,0.0349077
car1,5.66667,0,radar,,,,20.5128,-0.0324284,3.4421,9.69005,19.6549,0.0383331,3.39894,0.0583023,0.0301067
car2,5.66667,0.033333,lidar,-5.10157,-4.07223,1.15529,,,,,-4.97364,-3.98215,-1.21275,-0.0137115,-0.0107516
car2,5.66667,0,radar,,,,7.21063,-2.49438,0.8921,8.57093,-4.9878,-3.98236,-1.23306,-0.015932,-0.0144588
car3,5.66667,0.033333,lidar,21.7074,3.75833,1.2509,,,,,21.8518,3.69187,9.65946,-0.0565832,-0.0669733
car3,5.66667,0,radar,,,,23.0385,0.141044,9.5355,9.25391,21.8673,3.6891,9.71487,-0.0575584,-0.0683132
car1,5.7,0.033334,lidar,19.7503,0.139592,0.36068,,,,,19.7668,0.056876,3.39958,0.0665174,0.0389315
car1,5.7,0,radar,,,,19.7294,0.0513748,3.54231,2.79474,19.7696,0.0649258,3.44248,0.0712187,0.0446341
car2,5.7,0.033334,lidar,-5.00439,-3.86053,0.641966,,,,,-5.02835,-3.97495,-1.23278,-0.0222723,-0.0208849
car2,5.7,0,radar,,,,6.34231,-2.41353,0.982687,3.78942,-5.01704,-3.986,-1.21372,-0.010576,-0.00702867
car3,5.7,0.033334,lidar,22.1512,3.96739,3.26547,,,,,22.1821,3.72433,9.68377,-0.0421398,-0.0395879
car3,5.7,0,radar,,,,22.4584,0.222302,9.64113,3.69722,22.1836,3.73591,9.72296,-0.0380883,-0.0324709
car1,5.73333,0.033333,lidar,20.0255,-0.193913,3.60839,,,,,19.8926,0.0396328,3.453,0.0517822,0.0192439
car1,5.73333,0,radar,,,,19.7951,-0.000150416,4.01146,2.70653,19.9039,0.040868,3.60743,0.0520626,0.0194335
car2,5.73333,0.033333,lidar,-4.86197,-4.19404,3.36046,,,,,-5.04104,-3.9993,-1.17024,0.00406775,0.0102449
car2,5.73333,0,radar,,,,6.32268,-2.46766,1.44167,2.54444,-5.05276,-3.99997,-1.313,0.00625571,0.0138812
car3,5.73333,0.033333,lidar,22.6347,3.63126,0.965506,,,,,22.517,3.70426,9.74863,-0.0455207,-0.0428226
car3,5.73333,0,radar,,,,22.7274,0.16832,10.1154,2.87641,22.5286,3.70713,9.90484,-0.0436098,-0.0378032
car1,5.76667,0.033333,lidar,20.0159,0.0443875,0.0029736,,,,,20.0234,0.046829,3.60635,0.0525252,0.0191982
car1,5.76667,0,radar,,,,19.9372,0.0018166,3.13934,1.76035,20.0119,0.0458679,3.47714,0.0524648,0.0192849
car2,5.76667,0.033333,lidar,-4.99874,-3.95574,0.480393,,,,,-5.0898,-3.99866,-1.29635,0.00621215,0.0137506
car2,5.76667,0,radar,,,,6.37914,-2.46796,0.558938,1.97027,-5.07532,-3.99824,-1.16152,0.0046745,0.0109119
car3,5.76667,0.033333,lidar,22.8335,3.86696,1.12601,,,,,22.8534,3.72456,9.88666,-0.0344015,-0.0208145
car3,5.76667,0,radar,,,,23.073,0.167911,9.2482,1.70702,22.842,3.72436,9.76167,-0.0351016,-0.0232752
car1,5.8,0.033334,lidar,19.9712,0.120215,1.20165,,,,,20.1182,0.0607438,3.45892,0.0590038,0.02625
car1,5.8,0,radar,,,,20.4551,-0.0116281,2.55662,8.05566,20.1028,0.0571593,3.2187,0.057503,0.0250279
car2,5.8,0.033334,lidar,-5.1651,-3.87991,0.691786,,,,,-5.11882,-3.99133,-1.17444,-0.00249598,0.00255643
car2,5.8,0,radar,,,,6.81107,-2.48334,-0.0347839,9.21588,-5.09885,-3.99046,-0.917781,-0.00665377,-0.00458656
car3,5.8,0.033334,lidar,22.9971,3.9402,3.02028,,,,,23.1522,3.75728,9.71921,-0.0212146,0.000567584
car3,5.8,0,radar,,,,23.7946,0.15217,8.67015,7.82261,23.137,3.75498,9.48365,-0.0231055,-0.0048393
car1,5.83333,0.033333,lidar,20.1905,0.321959,2.61534,,,,,20.2084,0.0957252,3.22162,0.0787333,0.0496013
car1,5.83333,0,radar,,,,20.4456,-0.0233569,3.91371,5.38481,20.2276,0.0918113,3.42077,0.0751947,0.0448209
car2,5.83333,0.033333,lidar,-5.06195,-3.67817,4.29807,,,,,-5.12736,-3.97395,-0.914627,-0.0227254,-0.0211976
car2,5.83333,0,radar,,,,6.71517,-2.49667,1.31099,3.83655,-5.14812,-3.97358,-1.09239,-0.023037,-0.0210045
car3,5.83333,0.033333,lidar,23.4247,4.13938,5.60285,,,,,23.4438,3.81897,9.44898,7.52414e-05,0.0329386
car3,5.83333,0,radar,,,,23.989,0.13822,10.0317,5.15986,23.4639,3.81523,9.65265,-0.000651037,0.0331115
car1,5.86667,0.033333,lidar,20.4081,0.0318967,0.370023,,,,,20.3452,0.0918043,3.42773,0.0710198,0.0380892
car1,5.86667,0,radar,,,,20.3006,-0.0290251,2.68549,5.55075,20.3281,0.0860362,3.22346,0.068335,0.035384
car2,5.86667,0.033333,lidar,-4.95485,-3.96823,2.17601,,,,,-5.16794,-3.97445,-1.05075,-0.01948,-0.0155625
car2,5.86667,0,radar,,,,6.48336,-2.50361,0.0711854,5.23318,-5.15166,-3.96943,-0.850246,-0.0273383,-0.0258068
car3,5.86667,0.033333,lidar,23.8507,3.84677,0.216878,,,,,23.789,3.81967,9.65934,0.00186443,0.0353592
car3,5.86667,0,radar,,,,24.0479,0.130401,8.80772,5.21272,23.7726,3.81325,9.4596,-0.000880156,0.0293013
car1,5.9,0.033334,lidar,20.3997,-0.0320172,0.665109,,,,,20.4332,0.0777953,3.21624,0.0595783,0.0234745
car1,5.9,0,radar,,,,20.3125,-0.0134435,2.83067,1.61228,20.423,0.0746143,3.10851,0.0580027,0.0217181
car2,5.9,0.033334,lidar,-5.06829,-4.03214,0.678884,,,,,-5.17136,-3.97288,-0.82813,-0.0223782,-0.0193043
car2,5.9,0,radar,,,,6.4082,-2.48899,0.204575,1.80429,-5.15914,-3.97132,-0.704411,-0.0246886,-0.02224
car3,5.9,0.033334,lidar,24.0506,3.78033,0.0989672,,,,,24.0862,3.80787,9.45671,-0.00158225,0.0266122
car3,5.9,0,radar,,,,24.264,0.143901,8.95695,1.47769,24.0763,3.80448,9.35083,-0.00301192,0.0234469
car1,5.93333,0.033333,lidar,20.3716,0.0969334,1.01242,,,,,20.5172,0.0828003,3.0893,0.060474,0.0236198
car1,5.93333,0,radar,,,,20.4267,-0.0177948,2.84117,1.06961,20.5106,0.0792034,3.0202,0.0584453,0.0212946
car2,5.93333,0.033333,lidar,-5.19588,-3.90319,0.198828,,,,,-5.18408,-3.96714,-0.708645,-0.0295368,-0.026478
car2,5.93333,0,radar,,,,6.4348,-2.49397,0.203162,1.16139,-5.17504,-3.96545,-0.612721,-0.031913,-0.0292478
car3,5.93333,0.033333,lidar,24.2308,3.90677,1.39118,,,,,24.3763,3.82502,9.32278,0.00498353,0.03517
car3,5.93333,0,radar,,,,24.5824,0.137533,8.97134,0.920569,24.3701,3.82112,9.25517,0.00352652,0.0323187
car1,5.96667,0.033333,lidar,20.8643,-0.00419209,2.99436,,,,,20.626,0.0739458,3.05044,0.0512707,0.0122683
car1,5.96667,0,radar,,,,20.6108,-0.0049685,2.70346,1.01412,20.6181,0.0721419,2.95555,0.0504094,0.0113571
car2,5.96667,0.033333,lidar,-4.79699,-4.00432,6.60425,,,,,-5.1665,-3.96972,-0.539612,-0.0230193,-0.0177438
car2,5.96667,0,radar,,,,6.53096,-2.48147,0.0534469,1.183,-5.15629,-3.97071,-0.43585,-0.022097,-0.0169279
car3,5.96667,0.033333,lidar,24.9319,3.80316,2.68399,,,,,24.6944,3.8144,9.29074,0.00169551,0.0274803
car3,5.96667,0,radar,,,,24.9709,0.148405,8.83733,0.980475,24.6866,3.8127,9.19598,0.000836025,0.0253138
car1,6,0.033334,lidar,20.5379,0.19432,1.86761,,,,,20.7058,0.0915695,2.93513,0.0607252,0.0228172
car1,6,0,radar,,,,21.0882,-0.0270076,2.96273,2.69279,20.7119,0.0869788,2.95277,0.0574616,0.0190789
car2,6,0.033334,lidar,-5.21181,-3.8058,1.21142,,,,,-5.17487,-3.96225,-0.446859,-0.0327061,-0.0269316
car2,6,0,radar,,,,6.92002,-2.5035,0.300704,2.05113,-5.1813,-3.96223,-0.450268,-0.033927,-0.0285917
car3,6,0.033334,lidar,24.8137,3.9992,2.55347,,,,,24.9787,3.84946,9.16077,0.0139777,0.0451796
car3,6,0,radar,,,,25.6528,0.124472,9.10015,2.46874,24.9853,3.8454,9.1797,0.0125315,0.0428304
car1,6.03333,0.033333,lidar,20.568,0.124859,2.49058,,,,,20.7958,0.0967131,2.92276,0.0613011,0.0225705
car1,6.03333,0,radar,,,,20.6775,0.0445301,2.52658,3.10265,20.7853,0.102134,2.81326,0.0654088,0.0275273
car2,6.03333,0.033333,lidar,-5.26445,-3.87527,0.50522,,,,,-5.20169,-3.95729,-0.464226,-0.0409455,-0.0346811
car2,6.03333,0,radar,,,,6.42068,-2.43165,-0.14743,5.98016,-5.17711,-3.96544,-0.298991,-0.0302852,-0.0242446
car3,6.03333,0.033333,lidar,25.0522,3.92728,2.57459,,,,,25.2751,3.86745,9.14316,0.0202553,0.0530827
car3,6.03333,0,radar,,,,25.4468,0.194172,8.6674,3.36488,25.2634,3.87394,9.02865,0.0222382,0.0555738
car1,6.06667,0.033333,lidar,20.7553,-0.122894,2.72835,,,,,20.8716,0.0805034,2.79351,0.0477609,0.00592042
car1,6.06667,0,radar,,,,20.5952,-0.0332024,2.34842,3.84529,20.8579,0.0745237,2.66484,0.0442418,0.00189205
car2,6.06667,0.033333,lidar,-5.15437,-4.12302,1.10119,,,,,-5.18381,-3.97222,-0.290264,-0.0217559,-0.015341
car2,6.06667,0,radar,,,,6.24923,-2.50875,-0.337473,4.09557,-5.16906,-3.96808,-0.132655,-0.0271741,-0.0202935
car3,6.06667,0.033333,lidar,25.4478,3.67709,2.11931,,,,,25.5605,3.84669,9.02349,0.0127661,0.0375293
car3,6.06667,0,radar,,,,25.5692,0.114657,8.49249,3.71226,25.5476,3.83903,8.89717,0.00997541,0.0322092
car1,6.1,0.033334,lidar,21.095,-0.27869,5.91454,,,,,20.9554,0.0358898,2.67779,0.0148402,-0.0318321
car1,6.1,0,radar,,,,20.8214,-0.0277024,2.51259,1.35201,20.95,0.0313624,2.62933,0.0118581,-0.0353271
car2,6.1,0.033334,lidar,-4.8863,-4.27881,7.48059,,,,,-5.15143,-3.98232,-0.0766667,-0.00633165,0.000447369
car2,6.1,0,radar,,,,6.3859,-2.50229,-0.185029,1.0882,-5.14652,-3.97952,-0.0110076,-0.00983973,-0.00248246
car3,6.1,0.033334,lidar,25.9959,3.51888,4.70976,,,,,25.8589,3.78239,8.9337,-0.00929367,-0.000372439
car3,6.1,0,radar,,,,26.0002,0.118428,8.65978,1.1971,25.854,3.77691,8.88733,-0.0112756,-0.00393539
car1,6.13333,0.033333,lidar,20.9685,-0.173693,1.86463,,,,,21.0335,0.00813511,2.6181,-0.00601827,-0.054447
car1,6.13333,0,radar,,,,21.0707,-0.0105832,2.47186,0.316046,21.0308,0.00625905,2.57904,-0.00733813,-0.056005
car2,6.13333,0.033333,lidar,-5.07895,-4.17382,1.79826,,,,,-5.14127,-3.98739,0.00300623,0.00128609,0.00769759
car2,6.13333,0,radar,,,,6.54522,-2.48389,-0.237257,0.503532,-5.13587,-3.98766,0.0674786,0.00191413,0.00857133
car3,6.13333,0.033333,lidar,26.0776,3.62148,1.0819,,,,,26.1482,3.74792,8.88549,-0.0199977,-0.0175759
car3,6.13333,0,radar,,,,26.4544,0.133868,8.62205,0.265557,26.1458,3.74594,8.84755,-0.0208578,-0.0193492
car1,6.16667,0.033333,lidar,20.7646,-0.0184281,5.20726,,,,,21.0959,0.00293275,2.53431,-0.0105172,-0.0577986
car1,6.16667,0,radar,,,,21.2638,-0.00903422,2.262,1.00814,21.0922,0.00118049,2.46339,-0.0118499,-0.0593564
car2,6.16667,0.033333,lidar,-5.34339,-4.01855,1.86006,,,,,-5.14836,-3.98814,0.0309047,0.00103347,0.00693923
car2,6.16667,0,radar,,,,6.64806,-2.48074,-0.458343,1.85539,-5.13838,-3.9894,0.149769,0.00316449,0.00925701
car3,6.16667,0.033333,lidar,26.0821,3.77437,5.38607,,,,,26.418,3.7517,8.79739,-0.0169772,-0.0119465
car3,6.16667,0,radar,,,,26.8526,0.133785,8.41507,0.98325,26.4144,3.74987,8.72756,-0.0179537,-0.0142025
car1,6.2,0.033334,lidar,21.4235,-0.175864,3.81535,,,,,21.189,-0.0202446,2.49422,-0.0286891,-0.0758771
car1,6.2,0,radar,,,,20.9628,-0.0210497,1.86598,4.07112,21.1718,-0.0239632,2.31619,-0.0315656,-0.0794447
car2,6.2,0.033334,lidar,-4.73951,-4.17599,7.88994,,,,,-5.10525,-3.99666,0.21883,0.0169924,0.0215094
car2,6.2,0,radar,,,,6.25639,-2.49082,-0.86525,4.86695,-5.08635,-3.99503,0.414814,0.0173719,0.0236559
car3,6.2,0.033334,lidar,26.9493,3.61457,3.05867,,,,,26.7223,3.71775,8.76768,-0.0278909,-0.0293446
car3,6.2,0,radar,,,,26.7567,0.120186,8.02181,3.95721,26.7058,3.71187,8.59332,-0.0306333,-0.0353116
