name,t,dt,sensor_type,lidar_x,lidar_y,nis_lidar,radar_r,radar_phi,radar_dr,nis_radar,x_px,x_py,x_v,x_yaw_angle,x_yaw_rate
car1,4.53333,0.033333,radar,,,,14.5628,0.055457,5.35192,10.3713,14.6065,-0.525411,-5.51081,2.92617,0.301151
car2,4.53333,0.033333,radar,,,,4.35064,-1.96827,1.71691,3.69912,-1.89112,-3.94681,-4.55558,-0.0232188,-0.0317654
car3,4.53333,0.033333,radar,,,,11.2732,0.407758,9.09838,5.54211,10.5944,3.79506,-9.66782,3.09237,-0.04785
car1,4.56667,0.033333,radar,,,,15.2795,0.0335494,5.95282,9.81578,14.823,-0.475536,-5.6423,2.96302,0.329461
car2,4.56667,0.033333,radar,,,,4.94798,-2.01874,2.44781,5.47101,-2.04689,-3.97487,-4.63462,-0.0108361,-0.00924487
car3,4.56667,0.033333,radar,,,,12.1153,0.37588,9.80031,10.6959,10.9381,3.84047,-9.87906,3.10722,-0.0210521
car1,4.6,0.033334,radar,,,,15.6205,0.0108718,5.38234,6.25935,15.0282,-0.437494,-5.57969,2.99552,0.351738
car2,4.6,0.033334,radar,,,,5.17379,-2.06852,1.99546,4.7813,-2.19811,-3.99177,-4.58438,-0.00911305,-0.0109668
car3,4.6,0.033334,radar,,,,12.5851,0.343749,9.32824,5.33096,11.283,3.85864,-9.90963,3.1126,-0.012792
car1,4.63333,0.033333,radar,,,,15.4712,0.018342,5.12035,4.4934,15.2155,-0.385742,-5.44742,3.03093,0.376971
car2,4.63333,0.033333,radar,,,,4.9132,-2.08673,1.84053,2.89665,-2.33057,-3.99904,-4.44596,-0.00953627,-0.0158266
car3,4.63333,0.033333,radar,,,,12.5679,0.342242,9.16228,1.86709,11.6099,3.88184,-9.85924,3.11942,-0.0041384
car1,4.66667,0.033333,radar,,,,15.0727,-0.00221734,5.44254,1.76789,15.3877,-0.375445,-5.43742,3.0521,0.386663
car2,4.66667,0.033333,radar,,,,4.40674,-2.13162,2.25953,0.992814,-2.47592,-3.98639,-4.43454,-0.0129638,-0.0191963
car3,4.66667,0.033333,radar,,,,12.3045,0.313151,9.57835,1.31031,11.9385,3.87096,-9.93014,3.11956,-0.00211111
car1,4.7,0.033334,radar,,,,15.7934,-0.0278501,5.13394,1.23621,15.568,-0.386485,-5.36044,3.06663,0.388353
car2,4.7,0.033334,radar,,,,5.02258,-2.18028,2.03826,2.62104,-2.63091,-3.97641,-4.38866,-0.0226807,-0.0370669
car3,4.7,0.033334,radar,,,,13.1635,0.279399,9.36167,1.63782,12.2877,3.83195,-9.94861,3.11081,-0.0139347
car1,4.73333,0.033333,radar,,,,15.6095,0.0348674,5.12509,4.25906,15.7413,-0.313603,-5.28234,3.10582,0.416283
car2,4.73333,0.033333,radar,,,,4.7367,-2.13936,2.10801,2.5385,-2.74277,-3.98376,-4.23932,-0.0172723,-0.0285525
car3,4.73333,0.033333,radar,,,,13.121,0.334381,9.44297,1.65719,12.6011,3.87733,-9.92019,3.12432,0.00446711
car1,4.76667,0.033333,radar,,,,16.1987,0.0442358,5.07096,5.33089,15.9266,-0.224111,-5.22302,3.14933,0.446941
car2,4.76667,0.033333,radar,,,,5.22637,-2.15059,2.12445,3.86654,-2.85479,-4.00638,-4.10014,-0.00801958,-0.0164127
car3,4.76667,0.033333,radar,,,,13.8545,0.336374,9.47738,3.39714,12.9243,3.94066,-9.90152,3.14065,0.0253645
car1,4.8,0.033334,radar,,,,16.1617,-0.0163592,5.32707,0.142876,16.1049,-0.22704,-5.25679,3.16217,0.444429
car2,4.8,0.033334,radar,,,,5.09211,-2.23066,2.44373,0.416747,-3.00333,-3.99998,-4.13361,-0.01283,-0.0231063
car3,4.8,0.033334,radar,,,,13.9647,0.268738,9.82055,1.47743,13.2754,3.91293,-10.0144,3.13507,0.0186162
car1,4.83333,0.033333,radar,,,,16.6007,0.015549,4.20925,10.5869,16.2668,-0.159953,-4.97323,3.19917,0.469002
car2,4.83333,0.033333,radar,,,,5.43579,-2.21716,1.38229,12.8876,-3.10166,-4.00516,-3.80922,-0.0172995,-0.0373203
car3,4.83333,0.033333,radar,,,,14.5537,0.293919,8.78844,7.38171,13.5941,3.93273,-9.78802,3.13858,0.0178366
car1,4.86667,0.033333,radar,,,,15.8175,0.0464,4.77325,7.40946,16.4109,-0.073675,-4.90933,3.23929,0.495252
car2,4.86667,0.033333,radar,,,,4.55915,-2.2037,1.99646,6.46919,-3.18304,-4.00533,-3.64004,-0.010599,-0.0252836
car3,4.86667,0.033333,radar,,,,13.9235,0.318337,9.43693,5.02186,13.8868,3.99107,-9.7505,3.15448,0.0376077
car1,4.9,0.033334,radar,,,,16.7532,0.0309782,4.7032,1.76002,16.5771,-0.00346156,-4.87057,3.27319,0.512994
car2,4.9,0.033334,radar,,,,5.40298,-2.23555,1.97086,1.92372,-3.28561,-4.01807,-3.52736,-0.00602042,-0.0199752
car3,4.9,0.033334,radar,,,,15.0149,0.296756,9.45023,1.19353,14.2107,4.03325,-9.74988,3.16424,0.0482797
car1,4.93333,0.033333,radar,,,,16.163,-0.00586138,5.02598,4.03554,16.7238,-6.16955e-05,-4.91398,3.28343,0.506188
car2,4.93333,0.033333,radar,,,,4.72233,-2.28789,2.33287,3.42662,-3.4017,-3.99791,-3.55002,-0.0119223,-0.0250199
car3,4.93333,0.033333,radar,,,,14.5832,0.254017,9.85532,4.46049,14.5381,4.00811,-9.86328,3.15965,0.0424782
car1,4.96667,0.033333,radar,,,,17.0577,-0.0125445,4.71874,0.664918,16.8872,0.00837288,-4.88066,3.29563,0.501819
car2,4.96667,0.033333,radar,,,,5.52785,-2.30921,2.06008,1.30856,-3.52445,-3.99201,-3.50581,-0.0187377,-0.0355478
car3,4.96667,0.033333,radar,,,,15.6391,0.241677,9.62944,1.12463,14.8846,3.98176,-9.90235,3.15314,0.0328785
car1,5,0.033334,radar,,,,17.5189,0.0245246,4.49759,3.70749,17.0559,0.074452,-4.81325,3.32615,0.515721
car2,5,0.033334,radar,,,,5.90097,-2.28596,1.86899,5.01498,-3.62622,-4.00954,-3.36944,-0.0146985,-0.0325124
car3,5,0.033334,radar,,,,16.2643,0.273317,9.48876,3.51595,15.2208,4.01802,-9.87287,3.16051,0.0397513
car1,5.03333,0.033333,radar,,,,16.8459,-0.0256563,4.5817,2.59867,17.1968,0.0596714,-4.7588,3.32965,0.503549
car2,5.03333,0.033333,radar,,,,5.1408,-2.34917,1.97916,2.67015,-3.73597,-3.98501,-3.3141,-0.027087,-0.0483231
car3,5.03333,0.033333,radar,,,,15.7579,0.217923,9.65254,2.26738,15.5562,3.96318,-9.90289,3.14842,0.0238238
car1,5.06667,0.033333,radar,,,,17.2173,-8.98139e-05,4.33474,1.03759,17.3393,0.0862865,-4.66488,3.3467,0.505199
car2,5.06667,0.033333,radar,,,,5.42584,-2.33589,1.75457,2.08668,-3.82796,-3.97736,-3.17591,-0.0317731,-0.0546919
car3,5.06667,0.033333,radar,,,,16.2985,0.238479,9.48449,0.24009,15.8829,3.95342,-9.86768,3.14634,0.0197043
car1,5.1,0.033334,radar,,,,16.7635,0.00900891,4.48316,5.72061,17.4657,0.119219,-4.62807,3.36474,0.507513
car2,5.1,0.033334,radar,,,,4.88647,-2.33837,1.922,5.87116,-3.90461,-3.9623,-3.07754,-0.033442,-0.0535242
car3,5.1,0.033334,radar,,,,16.0166,0.242759,9.71112,5.01696,16.1921,3.95632,-9.88063,3.14868,0.0225611
car1,5.13333,0.033333,radar,,,,18.2096,-0.0176379,4.18973,5.37278,17.6265,0.123001,-4.54987,3.37213,0.499124
car2,5.13333,0.033333,radar,,,,6.24748,-2.37592,1.64449,6.33909,-4.01347,-3.96313,-2.98003,-0.040995,-0.0652354
car3,5.13333,0.033333,radar,,,,17.6371,0.211475,9.49526,5.23587,16.5481,3.92174,-9.8785,3.13983,0.0103587
car1,5.16667,0.033333,radar,,,,18.0359,-0.0154301,4.84221,2.74254,17.7927,0.120207,-4.66504,3.37342,0.482735
car2,5.16667,0.033333,radar,,,,5.98923,-2.38398,2.31008,1.43976,-4.13101,-3.96235,-3.06838,-0.0432902,-0.0649334
car3,5.16667,0.033333,radar,,,,17.6404,0.209216,10.2247,4.32672,16.9095,3.89518,-10.0676,3.13522,0.00752366
car1,5.2,0.033334,radar,,,,18.0326,0.00944214,4.87823,1.07481,17.9554,0.155308,-4.76496,3.38691,0.478783
car2,5.2,0.033334,radar,,,,5.90185,-2.36876,2.35662,0.973636,-4.23232,-3.97155,-3.1092,-0.0365924,-0.0527072
car3,5.2,0.033334,radar,,,,17.8167,0.229784,10.3372,2.53919,17.2587,3.91378,-10.2135,3.14115,0.0169831
car1,5.23333,0.033333,radar,,,,18.4245,-0.032637,3.62733,10.9575,18.0937,0.142321,-4.48604,3.39057,0.471656
car2,5.23333,0.033333,radar,,,,6.20993,-2.41991,1.11387,12.2628,-4.32011,-3.95801,-2.83317,-0.0529038,-0.077886
car3,5.23333,0.033333,radar,,,,18.3907,0.183554,9.16215,7.93546,17.6052,3.84403,-10.0256,3.12422,-0.00739438
car1,5.26667,0.033333,radar,,,,18.4012,0.0198375,3.50274,6.00803,18.2218,0.200384,-4.26584,3.41683,0.484368
car2,5.26667,0.033333,radar,,,,6.10305,-2.37596,0.99527,10.254,-4.37251,-3.9687,-2.52321,-0.050235,-0.076402
car3,5.26667,0.033333,radar,,,,18.5521,0.232023,9.11298,4.33275,17.9217,3.87098,-9.84093,3.12919,-0.00494425
car1,5.3,0.033334,radar,,,,18.5173,-0.00250593,3.67871,1.94726,18.3525,0.219938,-4.14875,3.42822,0.481691
car2,5.3,0.033334,radar,,,,6.13577,-2.40629,1.17525,3.72389,-4.43786,-3.96978,-2.34611,-0.0525826,-0.0788764
car3,5.3,0.033334,radar,,,,18.8553,0.205812,9.36392,0.885858,18.2513,3.86049,-9.78493,3.12692,-0.00847871
car1,5.33333,0.033333,radar,,,,18.8614,-0.030927,3.85241,3.7144,18.4941,0.193609,-4.10416,3.42189,0.461737
car2,5.33333,0.033333,radar,,,,6.39654,-2.44219,1.35114,3.06341,-4.52496,-3.96214,-2.28614,-0.0626526,-0.0900015
car3,5.33333,0.033333,radar,,,,19.389,0.173655,9.61216,2.83115,18.6045,3.79895,-9.83559,3.11412,-0.0224187
car1,5.36667,0.033333,radar,,,,18.8499,-0.0789387,4.33757,10.3301,18.6438,0.0932283,-4.17609,3.38772,0.415732
car2,5.36667,0.033333,radar,,,,6.3018,-2.49719,1.83683,5.14518,-4.64218,-3.9305,-2.41231,-0.0863499,-0.114705
car3,5.36667,0.033333,radar,,,,19.5696,0.122033,10.1715,9.19761,18.9843,3.65114,-10.055,3.08511,-0.051047
car1,5.4,0.033334,radar,,,,18.7162,0.004267,3.95564,0.0967004,18.7742,0.12394,-4.15112,3.40056,0.415078
car2,5.4,0.033334,radar,,,,6.0849,-2.42051,1.45393,1.31178,-4.70136,-3.93464,-2.31525,-0.0827324,-0.106926
car3,5.4,0.033334,radar,,,,19.6305,0.201746,9.86335,0.364216,19.3139,3.66584,-10.0738,3.09107,-0.0416828
car1,5.43333,0.033333,radar,,,,18.1466,0.0264187,3.08875,12.8498,18.859,0.187807,-3.88803,3.4293,0.431756
car2,5.43333,0.033333,radar,,,,5.43207,-2.40443,0.584676,17.6694,-4.70585,-3.93331,-1.95094,-0.0793479,-0.10173
car3,5.43333,0.033333,radar,,,,19.258,0.220518,9.06991,10.9144,19.5946,3.70875,-9.83415,3.10068,-0.0338491
car1,5.46667,0.033333,radar,,,,18.4558,0.0347223,3.62512,3.5803,18.9627,0.260723,-3.86112,3.45721,0.444174
car2,5.46667,0.033333,radar,,,,5.6579,-2.40177,1.11742,6.00485,-4.72654,-3.94234,-1.81176,-0.0676631,-0.0839379
car3,5.46667,0.033333,radar,,,,19.7667,0.22555,9.6794,4.52489,19.8921,3.77974,-9.81957,3.11791,-0.0130924
car1,5.5,0.033334,radar,,,,19.7126,-0.0137864,3.41524,5.687,19.0989,0.258317,-3.79369,3.45755,0.432615
car2,5.5,0.033334,radar,,,,6.83112,-2.45549,0.902767,5.91512,-4.79106,-3.94865,-1.7138,-0.070392,-0.086246
car3,5.5,0.033334,radar,,,,21.2253,0.173873,9.47695,4.90911,20.2407,3.75366,-9.80991,3.11291,-0.0186028
car1,5.53333,0.033333,radar,,,,19.0981,0.00404379,3.62077,0.304454,19.2154,0.280771,-3.79059,3.46592,0.42734
car2,5.53333,0.033333,radar,,,,6.13296,-2.44248,1.1025,0.556464,-4.8337,-3.94972,-1.65658,-0.06851,-0.0810038
car3,5.53333,0.033333,radar,,,,20.813,0.188653,9.68952,0.257313,20.5635,3.76202,-9.83015,3.11628,-0.0137846
car1,5.56667,0.033333,radar,,,,19.654,-0.0665386,3.42732,8.39298,19.3429,0.194722,-3.70888,3.43629,0.390517
car2,5.56667,0.033333,radar,,,,6.60498,-2.51748,0.902298,5.11597,-4.91033,-3.92588,-1.62206,-0.0909309,-0.104439
car3,5.56667,0.033333,radar,,,,21.5713,0.115132,9.50273,5.32809,20.9226,3.62243,-9.84916,3.08845,-0.0439351
car1,5.6,0.033334,radar,,,,19.1431,-0.0657163,3.38581,7.4235,19.4486,0.11184,-3.61589,3.40875,0.356633
car2,5.6,0.033334,radar,,,,6.00996,-2.52069,0.853198,4.27619,-4.96549,-3.8926,-1.56151,-0.114596,-0.126978
car3,5.6,0.033334,radar,,,,21.263,0.113122,9.46754,4.03405,21.2582,3.48408,-9.84418,3.06224,-0.0713215
car1,5.63333,0.033333,radar,,,,19.316,-0.00183048,2.95192,2.87791,19.5431,0.125307,-3.45631,3.41608,0.35394
car2,5.63333,0.033333,radar,,,,6.09853,-2.46048,0.410956,5.25318,-4.98064,-3.89084,-1.34177,-0.116213,-0.125936
car3,5.63333,0.033333,radar,,,,21.6388,0.174277,9.03964,2.82091,21.5609,3.47794,-9.69141,3.0619,-0.0728789
car1,5.66667,0.033333,radar,,,,20.5128,-0.0324284,3.4421,9.64933,19.6857,0.0938391,-3.49236,3.4033,0.333012
car2,5.66667,0.033333,radar,,,,7.21063,-2.49438,0.8921,8.10423,-5.05048,-3.89551,-1.35735,-0.121045,-0.128375
car3,5.66667,0.033333,radar,,,,23.0385,0.141044,9.5355,8.71402,21.9196,3.42176,-9.76071,3.05338,-0.0784252
car1,5.7,0.033334,radar,,,,19.7294,0.0513748,3.54231,2.4005,19.7988,0.195511,-3.56449,3.43918,0.353176
car2,5.7,0.033334,radar,,,,6.34231,-2.41353,0.982687,5.88542,-5.06414,-3.92251,-1.30242,-0.0976159,-0.098915
car3,5.7,0.033334,radar,,,,22.4584,0.222302,9.64113,5.28515,22.2206,3.55297,-9.75346,3.08354,-0.042776
car1,5.73333,0.033333,radar,,,,19.7951,-0.000150416,4.01146,3.37766,19.9242,0.211545,-3.72459,3.44035,0.341663
car2,5.73333,0.033333,radar,,,,6.32268,-2.46766,1.44167,2.75927,-5.11212,-3.92481,-1.42725,-0.0918007,-0.0880009
car3,5.73333,0.033333,radar,,,,22.7274,0.16832,10.1154,3.14802,22.5524,3.56427,-9.90732,3.08957,-0.032217
car1,5.76667,0.033333,radar,,,,19.9372,0.0018166,3.13934,1.58666,20.0284,0.234903,-3.60353,3.44974,0.342032
car2,5.76667,0.033333,radar,,,,6.37914,-2.46796,0.558938,2.65091,-5.13236,-3.92811,-1.26713,-0.0899478,-0.0844464
car3,5.76667,0.033333,radar,,,,23.073,0.167911,9.2482,1.78866,22.863,3.57671,-9.77348,3.09348,-0.0290722
car1,5.8,0.033334,radar,,,,20.4551,-0.0116281,2.55662,7.97191,20.1306,0.235652,-3.35848,3.45311,0.33955
car2,5.8,0.033334,radar,,,,6.81107,-2.48334,-0.0347839,9.39934,-5.14907,-3.93309,-0.991817,-0.0927716,-0.0873388
car3,5.8,0.033334,radar,,,,23.7946,0.15217,8.67015,7.79879,23.1756,3.56055,-9.53257,3.0905,-0.035079
car1,5.83333,0.033333,radar,,,,20.4456,-0.0233569,3.91371,6.01255,20.2632,0.214579,-3.54528,3.4396,0.316708
car2,5.83333,0.033333,radar,,,,6.71517,-2.49667,1.31099,3.38484,-5.20779,-3.93078,-1.16867,-0.095024,-0.086433
car3,5.83333,0.033333,radar,,,,23.989,0.13822,10.0317,4.57814,23.5217,3.52047,-9.742,3.08607,-0.0352936
car1,5.86667,0.033333,radar,,,,20.3006,-0.0290251,2.68549,5.69236,20.3565,0.18558,-3.32786,3.43079,0.303813
car2,5.86667,0.033333,radar,,,,6.48336,-2.50361,0.0711854,5.47592,-5.22189,-3.92318,-0.944582,-0.105038,-0.0954397
car3,5.86667,0.033333,radar,,,,24.0479,0.130401,8.80772,4.45271,23.8311,3.45963,-9.55206,3.07464,-0.0495558
car1,5.9,0.033334,radar,,,,20.3125,-0.0134435,2.83067,1.79732,20.4493,0.178434,-3.21298,3.42823,0.294594
car2,5.9,0.033334,radar,,,,6.4082,-2.48899,0.204575,2.34289,-5.22962,-3.92262,-0.794172,-0.106144,-0.0938467
car3,5.9,0.033334,radar,,,,24.264,0.143901,8.95695,1.28329,24.1343,3.43874,-9.44476,3.07202,-0.0526311
car1,5.93333,0.033333,radar,,,,20.4267,-0.0177948,2.84117,1.38893,20.5424,0.164405,-3.13023,3.4226,0.282845
car2,5.93333,0.033333,radar,,,,6.4348,-2.49397,0.203162,1.39937,-5.23812,-3.92124,-0.678376,-0.107929,-0.0926477
car3,5.93333,0.033333,radar,,,,24.5824,0.137533,8.97134,0.623735,24.4388,3.41004,-9.37335,3.06828,-0.0560415
car1,5.96667,0.033333,radar,,,,20.6108,-0.0049685,2.70346,0.9151,20.634,0.169129,-3.03902,3.424,0.277211
car2,5.96667,0.033333,radar,,,,6.53096,-2.48147,0.0534469,2.03998,-5.23849,-3.92714,-0.538272,-0.103841,-0.0859935
car3,5.96667,0.033333,radar,,,,24.9709,0.148405,8.83733,0.961907,24.7378,3.41275,-9.27773,3.07045,-0.0537145
car1,6,0.033334,radar,,,,21.0882,-0.0270076,2.96273,2.74235,20.7449,0.140626,-3.0448,3.41086,0.259579
car2,6,0.033334,radar,,,,6.92002,-2.5035,0.300704,1.49526,-5.26451,-3.92983,-0.524069,-0.105619,-0.0855907
car3,6,0.033334,radar,,,,25.6528,0.124472,9.10015,1.63488,25.0619,3.36803,-9.30329,3.06431,-0.0579048
car1,6.03333,0.033333,radar,,,,20.6775,0.0445301,2.52658,2.91948,20.8255,0.22137,-2.94537,3.44153,0.27771
car2,6.03333,0.033333,radar,,,,6.42068,-2.43165,-0.14743,7.50774,-5.23548,-3.9526,-0.325102,-0.083198,-0.0622976
car3,6.03333,0.033333,radar,,,,25.4468,0.194172,8.6674,5.62763,25.3355,3.49144,-9.14056,3.08952,-0.0331981
car1,6.06667,0.033333,radar,,,,20.5952,-0.0332024,2.34842,4.86271,20.898,0.181338,-2.78842,3.42733,0.260953
car2,6.06667,0.033333,radar,,,,6.24923,-2.50875,-0.337473,4.13455,-5.22295,-3.9447,-0.15374,-0.0904177,-0.0658251
car3,6.06667,0.033333,radar,,,,25.5692,0.114657,8.49249,3.1461,25.6235,3.42581,-9.01293,3.07826,-0.0449876
car1,6.1,0.033334,radar,,,,20.8214,-0.0277024,2.51259,1.93348,20.9786,0.149804,-2.72338,3.41454,0.244652
car2,6.1,0.033334,radar,,,,6.3859,-2.50229,-0.185029,1.1057,-5.21621,-3.94083,-0.0661192,-0.0947318,-0.0668809
car3,6.1,0.033334,radar,,,,26.0002,0.118428,8.65978,0.59881,25.9177,3.37477,-8.97038,3.07031,-0.0521154
car1,6.13333,0.033333,radar,,,,21.0707,-0.0105832,2.47186,0.526933,21.0626,0.144585,-2.67491,3.4115,0.236347
car2,6.13333,0.033333,radar,,,,6.54522,-2.48389,-0.237257,0.812167,-5.20565,-3.94541,0.0215873,-0.0915464,-0.061703
car3,6.13333,0.033333,radar,,,,26.4544,0.133868,8.62205,0.25222,26.2103,3.36824,-8.92325,3.07101,-0.0505339
car1,6.16667,0.033333,radar,,,,21.2638,-0.00903422,2.262,1.21403,21.1445,0.139824,-2.5835,3.40898,0.22914
car2,6.16667,0.033333,radar,,,,6.64806,-2.48074,-0.458343,1.99731,-5.18987,-3.95275,0.15159,-0.0860255,-0.0545855
car3,6.16667,0.033333,radar,,,,26.8526,0.133785,8.41507,1.1203,26.5002,3.36532,-8.83237,3.0719,-0.04963
car1,6.2,0.033334,radar,,,,20.9628,-0.0210497,1.86598,4.57427,21.2036,0.114972,-2.3905,3.40031,0.217889
car2,6.2,0.033334,radar,,,,6.25639,-2.49082,-0.86525,5.61108,-5.15322,-3.953,0.377577,-0.0841632,-0.0489101
car3,6.2,0.033334,radar,,,,26.7567,0.120186,8.02181,3.76408,26.771,3.3288,-8.65476,3.0656,-0.0571338
car1,6.23333,0.033333,radar,,,,21.7004,-0.0184111,1.46059,8.39904,21.2731,0.086611,-2.15166,3.38948,0.20565
car2,6.23333,0.033333,radar,,,,6.90299,-2.48592,-1.28111,10.8729,-5.1202,-3.96576,0.652273,-0.0693768,-0.03157
car3,6.23333,0.033333,radar,,,,27.6996,0.121284,7.61907,8.1113,27.0511,3.30054,-8.43135,3.05992,-0.0650552
car1,6.26667,0.033333,radar,,,,21.7545,-0.0344808,2.24528,3.61733,21.3608,0.0481753,-2.19548,3.37259,0.188129
car2,6.26667,0.033333,radar,,,,6.86567,-2.49938,-0.506415,2.14243,-5.11555,-3.96843,0.637432,-0.0717714,-0.0327401
car3,6.26667,0.033333,radar,,,,27.9589,0.103718,8.40631,2.41438,27.3531,3.24138,-8.49662,3.05124,-0.0705352
car1,6.3,0.033334,radar,,,,21.4002,-0.0645595,2.1703,4.76831,21.4334,-0.0315593,-2.18372,3.33916,0.158746
car2,6.3,0.033334,radar,,,,6.4197,-2.52651,-0.59084,2.50244,-5.10418,-3.96041,0.654518,-0.0817212,-0.0374868
car3,6.3,0.033334,radar,,,,27.8101,0.0721836,8.33379,1.93582,27.6479,3.10561,-8.53451,3.0279,-0.0903455
car1,6.33333,0.033333,radar,,,,21.2435,-0.052493,1.58764,5.74975,21.4832,-0.0982791,-2.00556,3.31167,0.134629
car2,6.33333,0.033333,radar,,,,6.17101,-2.51114,-1.18232,6.31563,-5.06236,-3.95594,0.850322,-0.080762,-0.0303256
car3,6.33333,0.033333,radar,,,,27.8589,0.0828344,7.75349,3.67698,27.9174,2.98958,-8.40007,3.00606,-0.112073
car1,6.36667,0.033333,radar,,,,21.8559,0.0543523,2.02823,4.57074,21.5592,-0.00509717,-2.0474,3.35003,0.159508
car2,6.36667,0.033333,radar,,,,6.69111,-2.40063,-0.749858,6.91526,-5.01539,-3.97509,0.907008,-0.0665885,-0.0220999
car3,6.36667,0.033333,radar,,,,28.6768,0.188302,8.19636,8.29847,28.1826,3.16649,-8.36321,3.04402,-0.0724684
car1,6.4,0.033334,radar,,,,21.789,-0.0106171,1.84889,0.589823,21.6274,-0.00779517,-2.00787,3.34829,0.154737
car2,6.4,0.033334,radar,,,,6.53161,-2.46156,-0.936531,0.958085,-4.97949,-3.98095,0.980014,-0.0599858,-0.0153976
car3,6.4,0.033334,radar,,,,28.8155,0.121992,8.01921,0.695989,28.4582,3.17019,-8.31814,3.0472,-0.0679198
car1,6.43333,0.033333,radar,,,,21.3692,-0.0647736,1.65189,6.21053,21.6754,-0.0843519,-1.89725,3.31579,0.127985
car2,6.43333,0.033333,radar,,,,6.01904,-2.51129,-1.13999,5.2623,-4.93982,-3.97358,1.08647,-0.0546275,-0.00386039
car3,6.43333,0.033333,radar,,,,28.6014,0.066531,7.82433,3.51642,28.7278,3.03216,-8.25559,3.02267,-0.0900058
car1,6.46667,0.033333,radar,,,,22.0456,0.015749,1.81036,1.42735,21.7458,-0.0490669,-1.89599,3.33025,0.13546
car2,6.46667,0.033333,radar,,,,6.6025,-2.42596,-0.987024,2.47775,-4.89561,-3.98385,1.14488,-0.0496746,-0.00215393
car3,6.46667,0.033333,radar,,,,29.4836,0.145783,7.98484,3.03265,28.9983,3.1091,-8.22006,3.04066,-0.0709078
car1,6.5,0.033334,radar,,,,22.1626,0.00107443,1.69591,1.58604,21.815,-0.0356444,-1.86147,3.33532,0.136287
car2,6.5,0.033334,radar,,,,6.6263,-2.43541,-1.1059,2.29955,-4.85379,-3.99216,1.21488,-0.0429539,0.00227873
car3,6.5,0.033334,radar,,,,29.8064,0.129871,7.87235,2.35937,29.2716,3.14699,-8.16822,3.05054,-0.0604033
car1,6.53333,0.033333,radar,,,,21.6874,-0.00320833,1.48059,1.25906,21.8609,-0.0276298,-1.76167,3.33932,0.136256
car2,6.53333,0.033333,radar,,,,6.05786,-2.43406,-1.32447,2.19059,-4.79042,-3.9939,1.34738,-0.0345282,0.0109056
car3,6.53333,0.033333,radar,,,,29.5372,0.124383,7.65894,1.55259,29.523,3.17067,-8.05705,3.05722,-0.0538102
car1,6.56667,0.033333,radar,,,,22.2331,0.0221618,1.60095,1.74329,21.9251,0.0127593,-1.74188,3.35688,0.145692
car2,6.56667,0.033333,radar,,,,6.51016,-2.40262,-1.20608,3.0585,-4.73433,-4.00422,1.42182,-0.0371864,0.00545015
car3,6.56667,0.033333,radar,,,,30.2888,0.148578,7.78113,3.20494,29.7862,3.26381,-8.00349,3.0777,-0.0339616
car1,6.6,0.033334,radar,,,,21.8633,-0.0160563,0.847966,6.1434,21.9562,0.000791118,-1.49833,3.35415,0.142003
car2,6.6,0.033334,radar,,,,6.04692,-2.43431,-1.95961,7.53985,-4.66112,-4.00032,1.65918,-0.00155598,0.039903
car3,6.6,0.033334,radar,,,,30.1251,0.109215,7.02992,5.72755,30.0253,3.26129,-7.76039,3.07882,-0.0341231
car1,6.63333,0.033333,radar,,,,21.5021,-0.0300746,1.28105,3.89824,21.9843,-0.028239,-1.42954,3.34134,0.129808
car2,6.63333,0.033333,radar,,,,5.59228,-2.44134,-1.52553,3.70376,-4.59147,-3.99,1.73227,0.0200306,0.060827
car3,6.63333,0.033333,radar,,,,29.97,0.0940811,7.46472,2.90128,30.2663,3.20882,-7.70849,3.07062,-0.0408865
car1,6.66667,0.033333,radar,,,,21.5219,-0.036372,1.45463,4.16728,22.0162,-0.0620854,-1.42682,3.32549,0.115737
car2,6.66667,0.033333,radar,,,,5.51866,-2.44016,-1.34925,3.38947,-4.52793,-3.97828,1.73564,0.0365021,0.0757566
car3,6.66667,0.033333,radar,,,,30.1959,0.0866956,7.63996,2.97997,30.5127,3.14015,-7.72524,3.05969,-0.049136
car1,6.7,0.033334,radar,,,,21.4041,-0.00557723,1.21502,4.87316,22.0368,-0.057245,-1.3588,3.3286,0.114879
car2,6.7,0.033334,radar,,,,5.3076,-2.40137,-1.58433,5.54643,-4.43881,-3.97053,1.83864,0.0410197,0.0801913
car3,6.7,0.033334,radar,,,,30.2843,0.116429,7.40195,4.88524,30.7399,3.1539,-7.65091,3.06453,-0.0440439
car1,6.73333,0.033333,radar,,,,21.6458,-0.033038,1.76585,4.7131,22.0784,-0.0823969,-1.46608,3.31545,0.103007
car2,6.73333,0.033333,radar,,,,5.45616,-2.42032,-1.02692,3.7221,-4.38135,-3.96323,1.74057,0.0423157,0.0795284
car3,6.73333,0.033333,radar,,,,30.7322,0.0879337,7.95434,3.73235,30.9947,3.09881,-7.77055,3.05744,-0.0470714
car1,6.76667,0.033333,radar,,,,22.3504,-0.0160576,1.33873,0.791004,22.1311,-0.0904807,-1.44244,3.31051,0.0976903
car2,6.76667,0.033333,radar,,,,6.0679,-2.39426,-1.44527,0.637482,-4.32304,-3.96418,1.77585,0.0430638,0.0777635
car3,6.76667,0.033333,radar,,,,31.6431,0.103904,7.52872,0.732419,31.2559,3.09236,-7.74664,3.05855,-0.0452352
